make_model,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Peugeot RCZ,14990.0,Coupe,Used,Yes,76767.0,Manual,Benzine,Dealer,1598.0,6.0,149.0,Front,6,1297.0,No,Part/Full Leather,2.0,unefficient,8.0,115.0,6.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,10950.0,Coupe,Used,No,151708.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,3,1272.0,Yes,Cloth,1.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot 308,13995.0,Coupe,Used,No,65932.0,Manual,Benzine,Dealer,1598.0,6.0,167.0,Front,7,1393.0,Yes,Part/Full Leather,1.0,unefficient,11.0,115.0,7.2,Standard,Plus,Safety Premium Package
Peugeot RCZ,13400.0,Coupe,Used,Yes,83000.0,Automatic,Benzine,Dealer,1598.0,6.0,168.0,Front,5,1297.0,No,Cloth,2.0,unefficient,11.0,115.0,7.3,Standard,Plus,Safety Premium Package
Peugeot RCZ,10900.0,Coupe,Used,Yes,166000.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,6,1370.0,Yes,Part/Full Leather,1.0,unefficient,11.0,120.0,5.3,Standard,Standard,Safety Premium Plus Package
Peugeot RCZ,16990.0,Coupe,Used,Yes,96000.0,Automatic,Benzine,Dealer,1598.0,6.0,168.0,Front,5,1297.0,No,Part/Full Leather,1.0,unefficient,10.0,115.0,7.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,10690.0,Coupe,Used,Yes,53634.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,2,1297.0,No,Cloth,1.0,unefficient,11.0,115.0,6.7,Premium,Standard,Safety Premium Package
Peugeot RCZ,14990.0,Coupe,Used,Yes,45936.0,Manual,Benzine,Dealer,1598.0,6.0,149.0,Front,4,1297.0,No,Cloth,1.0,efficient,9.0,115.0,6.4,Premium,Standard,Safety Premium Package
Peugeot RCZ,9750.0,Coupe,Used,No,175147.0,Automatic,Benzine,Dealer,1598.0,6.0,168.0,Front,2,1272.0,Yes,Cloth,1.0,unefficient,11.0,115.0,7.3,Premium,Standard,Safety Premium Plus Package
Peugeot RCZ,10990.0,Coupe,Used,Yes,158041.0,Manual,Benzine,Dealer,1598.0,5.0,155.0,Front,1,1297.0,No,Part/Full Leather,1.0,unefficient,11.0,115.0,6.0,Standard,Standard,Safety Standard Package
Peugeot RCZ,14999.0,Coupe,Used,Yes,125000.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,6,1275.0,Yes,Cloth,1.0,unefficient,11.0,115.0,6.7,Standard,Standard,Safety Premium Package
Peugeot RCZ,12500.0,Coupe,Used,Yes,149000.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,2,1297.0,Yes,Cloth,1.0,unefficient,11.0,120.0,5.3,Standard,Standard,Safety Premium Plus Package
Peugeot 308,13990.0,Coupe,Used,No,79603.0,Manual,Diesel,Dealer,1997.0,6.0,144.0,Front,6,1393.0,Yes,Cloth,1.0,efficient,8.0,120.0,5.5,Standard,Standard,Safety Premium Package
Peugeot RCZ,8944.0,Coupe,Used,No,147215.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,4,1250.0,Yes,Part/Full Leather,2.0,unefficient,11.0,115.0,6.7,Standard,Standard,Safety Premium Package
Peugeot RCZ,19900.0,Coupe,Used,Yes,70194.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,4,1297.0,No,Cloth,1.0,unefficient,7.0,120.0,5.3,Standard,Standard,Safety Premium Plus Package
Peugeot 207,9850.0,Coupe,Used,No,44380.0,Manual,Benzine,Dealer,1598.0,5.0,171.0,Front,5,1253.0,No,Part/Full Leather,1.0,unefficient,9.0,88.0,7.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,27990.0,Coupe,Used,No,60000.0,Manual,Benzine,Dealer,1598.0,6.0,145.0,Front,2,1280.0,No,Cloth,1.0,efficient,9.0,199.0,6.3,Premium,Standard,Safety Premium Package
Peugeot RCZ,13400.0,Coupe,Used,No,79000.0,Manual,Benzine,Dealer,1598.0,6.0,149.0,Front,1,1275.0,No,Cloth,1.0,unefficient,10.0,118.0,6.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,12500.0,Coupe,Used,No,101918.0,Manual,Benzine,Dealer,1598.0,6.0,149.0,Front,5,1390.0,Yes,Part/Full Leather,3.0,unefficient,10.0,115.0,6.4,Premium,Standard,Safety Premium Package
Peugeot RCZ,16975.0,Coupe,Used,Yes,62510.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Part/Full Leather,1.0,unefficient,8.0,115.0,6.0,Standard,Standard,Safety Premium Package
Peugeot 207,5500.0,Coupe,Used,No,186000.0,Manual,Benzine,Dealer,1598.0,5.0,155.0,Front,1,1352.0,No,Part/Full Leather,2.0,unefficient,14.0,88.0,6.5,Standard,Standard,Safety Premium Plus Package
Peugeot RCZ,12990.0,Coupe,Used,Yes,121422.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,3,1297.0,No,Part/Full Leather,1.0,efficient,12.0,120.0,5.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,24850.0,Coupe,Used,Yes,109500.0,Manual,Benzine,Dealer,1598.0,6.0,145.0,Front,5,1355.0,Yes,Part/Full Leather,2.0,unefficient,8.0,199.0,6.3,Premium,Standard,Safety Premium Package
Peugeot RCZ,10500.0,Coupe,Used,No,83000.0,Manual,Benzine,Private seller,1598.0,6.0,149.0,Front,3,1250.0,No,Part/Full Leather,3.0,unefficient,10.0,115.0,6.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,13500.0,Coupe,Used,No,87500.0,Manual,Benzine,Private seller,1598.0,6.0,149.0,Front,7,1350.0,Yes,Part/Full Leather,2.0,efficient,9.0,115.0,6.4,Standard,Standard,Safety Premium Package
Peugeot 308,6200.0,Coupe,Used,Yes,116000.0,Manual,Diesel,Dealer,1560.0,6.0,119.0,Front,3,1393.0,No,Cloth,1.0,efficient,12.0,82.0,4.6,Standard,Standard,Safety Premium Package
Peugeot 207,5500.0,Coupe,Used,Yes,68000.0,Manual,Benzine,Dealer,1397.0,5.0,145.0,Front,2,1253.0,No,Cloth,1.0,efficient,13.0,70.0,6.1,Standard,Standard,Safety Premium Plus Package
Peugeot 206,1300.0,Coupe,Used,No,156246.0,Manual,Benzine,Dealer,1587.0,5.0,166.0,Front,2,1215.0,No,Cloth,3.0,efficient,18.0,80.0,7.0,Standard,Standard,Safety Premium Plus Package
Peugeot RCZ,14950.0,Coupe,Used,No,43000.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,8,1297.0,Yes,Part/Full Leather,1.0,unefficient,11.0,147.0,6.7,Premium,Plus,Safety Premium Package
Peugeot RCZ,9500.0,Coupe,Used,Yes,179500.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,1,1275.0,No,Part/Full Leather,3.0,unefficient,10.0,115.0,6.4,Standard,Standard,Safety Standard Package
Peugeot RCZ,8490.0,Coupe,Used,Yes,145900.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,7,1486.0,Yes,Part/Full Leather,2.0,unefficient,11.0,120.0,5.3,Premium,Standard,Safety Premium Package
Peugeot RCZ,12490.0,Coupe,Used,Yes,198609.0,Manual,Benzine,Dealer,1600.0,6.0,155.0,Front,3,1297.0,No,Part/Full Leather,2.0,efficient,9.0,115.0,6.7,Standard,Standard,Safety Premium Package
Peugeot RCZ,12490.0,Coupe,Used,Yes,198609.0,Manual,Benzine,Dealer,1600.0,6.0,155.0,Front,3,1297.0,No,Part/Full Leather,2.0,efficient,9.0,115.0,6.7,Standard,Standard,Safety Premium Package
Peugeot RCZ,12490.0,Coupe,Used,Yes,198609.0,Manual,Benzine,Dealer,1600.0,6.0,155.0,Front,3,1297.0,No,Part/Full Leather,2.0,efficient,9.0,115.0,6.7,Standard,Standard,Safety Premium Package
Peugeot 207,5490.0,Coupe,Used,Yes,240000.0,Manual,Benzine,Dealer,1598.0,5.0,155.0,Front,1,1253.0,No,Cloth,1.0,unefficient,12.0,88.0,6.5,Standard,Standard,Safety Premium Package
Peugeot RCZ,9750.0,Coupe,Used,No,218722.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,3,1297.0,No,Part/Full Leather,3.0,unefficient,10.0,120.0,5.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,10945.0,Coupe,Used,No,119987.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,2,1250.0,Yes,Cloth,3.0,unefficient,10.0,115.0,6.7,Premium,Standard,Safety Premium Plus Package
Peugeot RCZ,10290.0,Coupe,Used,Yes,197496.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,3,1297.0,No,Cloth,3.0,unefficient,10.0,120.0,5.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,12890.0,Coupe,Used,Yes,146280.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,1,1275.0,No,Cloth,2.0,unefficient,11.0,115.0,6.4,Standard,Standard,Safety Standard Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,25900.0,Coupe,Used,Yes,55000.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,2,1355.0,No,Cloth,2.0,unefficient,8.0,199.0,6.3,Standard,Standard,Safety Standard Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,15200.0,Coupe,Used,Yes,109065.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,3,1297.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,11980.0,Coupe,Used,Yes,128000.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,1,1275.0,No,Cloth,1.0,efficient,12.0,115.0,6.4,Standard,Standard,Safety Standard Package
Peugeot RCZ,22222.0,Coupe,Used,No,173000.0,Manual,Benzine,Private seller,1598.0,6.0,145.0,Front,10,1355.0,Yes,Part/Full Leather,3.0,unefficient,7.0,199.0,6.3,Premium,Standard,Safety Premium Package
Peugeot RCZ,19900.0,Coupe,Used,No,150000.0,Manual,Benzine,Dealer,1598.0,6.0,145.0,Front,7,1355.0,No,Part/Full Leather,3.0,unefficient,7.0,199.0,6.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,30000.0,Coupe,Used,No,86000.0,Manual,Benzine,Private seller,1598.0,6.0,145.0,Front,4,1355.0,No,Part/Full Leather,3.0,unefficient,7.0,199.0,6.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,17950.0,Coupe,Used,No,140000.0,Manual,Benzine,Dealer,1598.0,6.0,145.0,Front,4,1255.0,No,Part/Full Leather,2.0,unefficient,8.0,199.0,6.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,21490.0,Coupe,Used,No,93800.0,Manual,Benzine,Dealer,1598.0,6.0,145.0,Front,5,1280.0,Yes,Part/Full Leather,3.0,unefficient,7.0,199.0,6.3,Standard,Standard,Safety Premium Package
Peugeot 308,7000.0,Coupe,Used,No,175539.0,Manual,Diesel,Dealer,1997.0,6.0,149.0,Front,7,1652.0,Yes,Cloth,2.0,unefficient,11.0,120.0,5.7,Standard,Standard,Safety Premium Package
Peugeot RCZ,17200.0,Coupe,Used,No,24298.0,Manual,Benzine,Private seller,1598.0,6.0,155.0,Front,14,1340.0,Yes,Part/Full Leather,2.0,efficient,9.0,182.0,6.7,Premium,Standard,Safety Premium Package
Peugeot RCZ,9900.0,Coupe,Used,No,136000.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,6,1297.0,Yes,Part/Full Leather,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,8000.0,Coupe,Used,No,149000.0,Manual,Diesel,Private seller,1997.0,6.0,139.0,Front,4,1486.0,No,Cloth,3.0,efficient,9.0,120.0,5.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,27900.0,Coupe,Used,No,55000.0,Manual,Benzine,Dealer,1600.0,6.0,155.0,Front,2,1297.0,Yes,Part/Full Leather,1.0,unefficient,8.0,199.0,6.7,Standard,Plus,Safety Premium Package
Peugeot RCZ,9990.0,Coupe,Used,No,156000.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,2,1297.0,Yes,Cloth,2.0,unefficient,8.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,24500.0,Coupe,Used,No,29900.0,Manual,Benzine,Private seller,1598.0,6.0,150.0,Front,2,1372.0,Yes,Part/Full Leather,1.0,unefficient,6.0,147.0,6.5,Standard,Plus,Safety Standard Package
Peugeot RCZ,8700.0,Coupe,Used,No,141100.0,Manual,Benzine,Private seller,1598.0,6.0,149.0,Front,3,1315.0,No,Part/Full Leather,2.0,unefficient,11.0,115.0,6.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,23995.0,Coupe,Used,No,126720.0,Manual,Benzine,Dealer,1598.0,6.0,145.0,Front,4,1255.0,Yes,Part/Full Leather,6.0,unefficient,8.0,199.0,6.3,Standard,Standard,Safety Premium Package
Peugeot 207,3300.0,Coupe,Used,No,155000.0,Manual,Benzine,Dealer,1598.0,5.0,171.0,Front,2,1253.0,No,Part/Full Leather,2.0,unefficient,15.0,128.0,7.2,Standard,Standard,Safety Premium Plus Package
Peugeot RCZ,17990.0,Coupe,Used,No,140659.0,Manual,Benzine,Dealer,1598.0,6.0,150.0,Front,4,1272.0,Yes,Part/Full Leather,4.0,unefficient,7.0,147.0,6.5,Standard,Standard,Safety Premium Package
Peugeot RCZ,14950.0,Coupe,Used,No,130288.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,3,1272.0,Yes,Part/Full Leather,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,7000.0,Coupe,Used,No,165000.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,3,1372.0,Yes,Cloth,1.0,efficient,12.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,14000.0,Coupe,Used,No,8000.0,Manual,Benzine,Private seller,1598.0,6.0,155.0,Front,3,1275.0,No,Cloth,3.0,unefficient,10.0,147.0,6.7,Standard,Standard,Safety Premium Package
Peugeot RCZ,6940.0,Coupe,Used,No,358000.0,Manual,Benzine,Dealer,1598.0,6.0,139.0,Front,6,1297.0,No,Part/Full Leather,2.0,efficient,12.0,120.0,6.7,Standard,Standard,Safety Premium Plus Package
Peugeot RCZ,8990.0,Coupe,Used,No,165400.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,9,1297.0,No,Cloth,1.0,efficient,12.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,8500.0,Coupe,Used,No,110000.0,Manual,Benzine,Private seller,1598.0,6.0,159.0,Front,3,1272.0,No,Cloth,2.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Standard Package
Peugeot 208,10999.0,Coupe,Used,No,106456.0,Manual,Benzine,Dealer,1598.0,5.0,140.0,Front,9,1050.0,No,Part/Full Leather,6.0,efficient,8.0,147.0,5.9,Standard,Plus,Safety Premium Package
Peugeot RCZ,12900.0,Coupe,Used,No,116643.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,5,1250.0,Yes,Part/Full Leather,1.0,efficient,12.0,115.0,6.7,Standard,Standard,Safety Premium Package
Peugeot RCZ,10000.0,Coupe,Used,No,187000.0,Manual,Diesel,Private seller,1997.0,6.0,139.0,Front,3,1370.0,No,Part/Full Leather,3.0,unefficient,10.0,120.0,5.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,9000.0,Coupe,Used,No,124388.0,Manual,Benzine,Private seller,1598.0,6.0,155.0,Front,3,1297.0,No,Part/Full Leather,1.0,efficient,12.0,115.0,6.7,Standard,Standard,Safety Premium Package
Peugeot RCZ,23000.0,Coupe,Used,No,60000.0,Manual,Diesel,Private seller,1997.0,6.0,139.0,Front,4,1370.0,No,Part/Full Leather,3.0,efficient,9.0,120.0,5.3,Standard,Standard,Safety Premium Package
Peugeot 207,1999.0,Coupe,Used,No,19999.0,Manual,Benzine,Private seller,1397.0,5.0,145.0,Front,1,1253.0,No,Part/Full Leather,2.0,unefficient,15.0,70.0,6.1,Standard,Standard,Safety Premium Package
Peugeot RCZ,15900.0,Coupe,Used,Yes,71000.0,Manual,Benzine,Dealer,1598.0,6.0,155.0,Front,5,1372.0,Yes,Part/Full Leather,1.0,efficient,9.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,6999.0,Coupe,Used,No,236000.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,6,1297.0,No,Part/Full Leather,3.0,unefficient,10.0,120.0,5.3,Premium,Standard,Safety Premium Package
Peugeot 308,3500.0,Coupe,Used,No,265000.0,Manual,Diesel,Private seller,1560.0,6.0,118.0,Front,3,1393.0,No,Cloth,2.0,unefficient,11.0,82.0,4.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,12990.0,Coupe,Used,No,79585.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,11,1445.0,Yes,Part/Full Leather,1.0,unefficient,10.0,120.0,5.3,Standard,Plus,Safety Premium Package
Peugeot RCZ,11400.0,Coupe,Used,No,94000.0,Manual,Benzine,Private seller,1598.0,6.0,149.0,Front,1,1315.0,No,Cloth,2.0,unefficient,11.0,115.0,6.4,Standard,Standard,Safety Standard Package
Peugeot RCZ,11400.0,Coupe,Used,No,94000.0,Manual,Benzine,Private seller,1598.0,6.0,149.0,Front,1,1315.0,Yes,Cloth,2.0,unefficient,11.0,115.0,6.4,Standard,Standard,Safety Standard Package
Peugeot RCZ,10500.0,Coupe,Used,No,131270.0,Manual,Benzine,Private seller,1598.0,6.0,155.0,Front,8,1411.0,Yes,Part/Full Leather,2.0,efficient,12.0,147.0,6.7,Premium,Standard,Safety Premium Package
Peugeot RCZ,13800.0,Coupe,Used,No,163000.0,Manual,Benzine,Private seller,1598.0,6.0,159.0,Front,5,1297.0,No,Part/Full Leather,2.0,efficient,12.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,8100.0,Coupe,Used,No,93000.0,Manual,Benzine,Private seller,1598.0,6.0,149.0,Front,4,1390.0,Yes,Part/Full Leather,3.0,efficient,12.0,115.0,6.4,Premium,Standard,Safety Premium Package
Peugeot RCZ,16500.0,Coupe,Used,No,24000.0,Manual,Benzine,Private seller,1598.0,6.0,155.0,Front,3,1411.0,Yes,Part/Full Leather,1.0,unefficient,10.0,147.0,6.7,Premium,Plus,Safety Premium Package
Peugeot RCZ,13360.0,Coupe,Used,Yes,96200.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,8,1372.0,Yes,Part/Full Leather,4.0,unefficient,10.0,147.0,6.9,Standard,Standard,Safety Premium Package
Peugeot RCZ,12588.0,Coupe,Used,Yes,115300.0,Manual,Benzine,Dealer,1598.0,5.0,159.0,Front,6,1297.0,Yes,Part/Full Leather,1.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Standard Package
Peugeot RCZ,14950.0,Coupe,Used,Yes,77603.0,Manual,Benzine,Dealer,1598.0,6.0,149.0,Front,6,1350.0,Yes,Part/Full Leather,1.0,efficient,9.0,115.0,6.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,25290.0,Coupe,Used,Yes,86978.0,Manual,Benzine,Dealer,1587.0,6.0,149.0,Front,5,1355.0,Yes,Part/Full Leather,2.0,unefficient,8.0,199.0,6.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,9990.0,Coupe,Used,No,154028.0,Manual,Diesel,Dealer,1997.0,6.0,139.0,Front,5,1411.0,Yes,Part/Full Leather,2.0,unefficient,11.0,120.0,5.3,Premium,Standard,Safety Premium Package
Peugeot RCZ,12500.0,Coupe,Used,No,121500.0,Manual,Benzine,Private seller,1598.0,6.0,155.0,Front,10,1372.0,No,Part/Full Leather,4.0,efficient,9.0,147.0,6.7,Premium,Standard,Safety Premium Package
Peugeot 207,12850.0,Coupe,Used,Yes,76900.0,Manual,Diesel,Dealer,1598.0,5.0,121.5,Front,1,1253.0,No,Part/Full Leather,4.0,unefficient,10.0,88.0,4.5,Standard,Standard,Safety Premium Package
Peugeot RCZ,13500.0,Coupe,Used,No,250000.0,Manual,Diesel,Private seller,1997.0,6.0,139.0,Front,5,1370.0,Yes,Cloth,4.0,unefficient,10.0,120.0,5.3,Standard,Standard,Safety Premium Package
Peugeot RCZ,13990.0,Coupe,Used,No,68822.0,Manual,Benzine,Dealer,1598.0,6.0,149.0,Front,4,1350.0,Yes,Cloth,1.0,efficient,9.0,115.0,6.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,9990.0,Coupe,Used,No,133000.0,Manual,Benzine,Dealer,1598.0,6.0,149.0,Front,1,1297.0,Yes,Cloth,3.0,efficient,12.0,115.0,6.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,11900.0,Coupe,Used,No,137700.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,11,1297.0,Yes,Part/Full Leather,3.0,unefficient,11.0,147.0,6.9,Premium,Standard,Safety Premium Package
Peugeot RCZ,14950.0,Coupe,Used,Yes,88000.0,Manual,Benzine,Dealer,1598.0,6.0,149.0,Front,3,1350.0,Yes,Part/Full Leather,2.0,unefficient,8.0,115.0,6.4,Standard,Standard,Safety Premium Package
Peugeot RCZ,9000.0,Coupe,Used,No,143000.0,Manual,Benzine,Private seller,1598.0,6.0,149.0,Front,4,1390.0,Yes,Part/Full Leather,1.0,unefficient,11.0,115.0,7.0,Standard,Plus,Safety Premium Plus Package
Peugeot RCZ,11999.0,Coupe,Used,No,90400.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,3,1297.0,Yes,Part/Full Leather,1.0,unefficient,11.0,147.0,6.9,Standard,Standard,Safety Premium Plus Package
