make_model,power_kW,age,empty_weight,mileage,gearbox,gears,drivetrain,cons_avg,co_emissions,price
Opel Grandland X,221.0,1.0,1875.0,24682.0,Automatic,8.0,4WD,5.2,120.0,35990.0
Opel Grandland X,130.0,3.0,1575.0,56429.0,Automatic,8.0,Front,4.8,126.0,25450.0
Opel Grandland X,147.0,2.0,1875.0,29100.0,Automatic,8.0,4WD,1.5,34.0,32978.0
Opel Grandland X,221.0,0.0,1876.0,9900.0,Automatic,8.0,4WD,1.5,35.0,48489.0
Opel Grandland X,96.0,4.0,1875.0,79659.0,Automatic,6.0,Front,5.2,120.0,19700.0
Opel Grandland X,130.0,7.0,1575.0,40000.0,Automatic,8.0,Front,4.8,118.0,27900.0
Opel Grandland X,221.0,2.0,1875.0,30700.0,Automatic,8.0,4WD,1.5,34.0,35980.0
Opel Grandland X,133.0,3.0,1500.0,42807.0,Automatic,8.0,Front,5.8,132.0,24965.0
Opel Grandland X,130.0,2.0,1575.0,22700.0,Automatic,8.0,Front,4.6,122.0,26489.0
Opel Insignia,155.0,4.0,1487.0,128803.0,Automatic,8.0,4WD,6.0,145.0,17000.0
Opel Grandland X,130.0,2.0,1575.0,52200.0,Automatic,8.0,Front,0.0,128.0,25389.0
Opel Grandland X,147.0,2.0,1875.0,31199.0,Automatic,8.0,4WD,1.5,30.0,35930.0
Opel Grandland X,221.0,2.0,1875.0,27800.0,Automatic,8.0,4WD,1.5,34.0,31950.0
Opel Grandland X,147.0,2.0,1875.0,18737.0,Automatic,8.0,4WD,1.5,34.0,34850.0
Opel Grandland X,221.0,2.0,1875.0,20500.0,Automatic,8.0,4WD,1.6,36.0,32440.0
Opel Grandland X,147.0,2.0,1875.0,41600.0,Automatic,8.0,4WD,5.5,126.0,31989.0
Opel Grandland X,96.0,3.0,1370.0,27269.0,Manual,6.0,Front,5.2,120.0,21380.0
Opel Grandland X,165.0,2.0,1875.0,28850.0,Automatic,8.0,Front,1.5,35.0,31989.0
Opel Grandland X,221.0,2.0,1875.0,25744.0,Automatic,8.0,4WD,1.5,34.0,32950.0
Opel Grandland X,130.0,2.0,1575.0,42000.0,Automatic,8.0,Front,4.9,128.0,27950.0
Opel Grandland X,130.0,2.0,1575.0,54700.0,Automatic,8.0,Front,4.6,122.0,24989.0
Opel Grandland X,165.0,2.0,1875.0,24937.0,Automatic,8.0,Front,5.5,35.0,29990.0
Opel Grandland X,96.0,2.0,1370.0,20500.0,Manual,6.0,Front,5.0,114.0,20490.0
Opel Grandland X,130.0,2.0,1575.0,8900.0,Automatic,8.0,Front,4.9,128.0,28990.0
Opel Grandland X,96.0,3.0,1875.0,65232.0,Manual,6.0,Front,4.2,111.0,19980.0
Opel Grandland X,221.0,2.0,1875.0,33500.0,Automatic,8.0,4WD,5.5,126.0,33330.0
Opel Grandland X,221.0,1.0,1875.0,25.0,Automatic,8.0,4WD,5.5,126.0,40890.0
Opel Grandland X,133.0,3.0,1500.0,27590.0,Automatic,8.0,Front,5.8,132.0,26950.0
Opel Grandland X,130.0,3.0,1575.0,72200.0,Automatic,8.0,Front,4.9,128.0,23989.0
Opel Grandland X,96.0,3.0,1393.0,34000.0,Automatic,8.0,Front,5.0,115.0,20990.0
Opel Grandland X,96.0,2.0,1435.0,23411.0,Manual,6.0,Front,4.2,111.0,23997.0
Opel Grandland X,133.0,1.0,1875.0,12237.0,Manual,6.0,Front,5.1,117.0,32590.0
Opel Grandland X,96.0,4.0,1875.0,47403.0,Automatic,6.0,Front,0.0,120.0,20890.0
Opel Grandland X,165.0,2.0,1875.0,55669.0,Automatic,8.0,Front,1.5,35.0,30850.0
Opel Grandland X,133.0,3.0,1500.0,43916.0,Automatic,8.0,Front,5.8,132.0,25990.0
Opel Grandland X,130.0,3.0,1575.0,56900.0,Automatic,8.0,Front,4.9,128.0,26989.0
Opel Grandland X,96.0,2.0,1875.0,35945.0,Manual,6.0,Front,5.1,116.0,19980.0
Opel Grandland X,96.0,0.0,1431.0,4999.0,Manual,6.0,Front,5.0,114.0,29990.0
Opel Grandland X,96.0,4.0,1875.0,76302.0,Automatic,8.0,Front,5.2,120.0,20480.0
Opel Grandland X,96.0,1.0,1393.0,20052.0,Automatic,8.0,Front,5.0,111.0,23490.0
Opel Grandland X,147.0,2.0,1875.0,42112.0,Automatic,8.0,4WD,5.5,126.0,32489.0
Opel Grandland X,96.0,4.0,1435.0,53200.0,Manual,6.0,Front,4.2,111.0,19980.0
Opel Grandland X,96.0,2.0,1455.0,35491.0,Automatic,8.0,Front,3.9,108.0,23990.0
Opel Grandland X,96.0,3.0,1875.0,93832.0,Manual,6.0,Front,5.1,120.0,15790.0
Opel Grandland X,96.0,2.0,1875.0,27786.0,Manual,6.0,Front,6.4,120.0,18900.0
Opel Grandland X,147.0,1.0,1875.0,16352.0,Automatic,8.0,4WD,1.5,34.0,36989.0
Opel Grandland X,96.0,3.0,1370.0,14164.0,Manual,6.0,Front,5.2,120.0,21390.0
Opel Grandland X,96.0,3.0,1575.0,25280.0,Manual,6.0,Front,4.9,121.0,21990.0
Opel Grandland X,96.0,4.0,1875.0,15445.0,Manual,6.0,Front,5.4,128.0,18880.0
Opel Grandland X,88.0,4.0,1373.0,86134.0,Manual,6.0,Front,4.3,111.0,16690.0
Opel Grandland X,133.0,3.0,1500.0,62500.0,Automatic,8.0,Front,5.8,132.0,24389.0
Opel Grandland X,96.0,3.0,1393.0,39200.0,Automatic,8.0,Front,5.2,119.0,22150.0
Opel Grandland X,130.0,3.0,1575.0,62545.0,Automatic,8.0,Front,4.9,128.0,22900.0
Opel Grandland X,96.0,2.0,1875.0,21000.0,Manual,6.0,Front,5.0,114.0,22490.0
Opel Grandland X,96.0,3.0,1875.0,61250.0,Automatic,8.0,Front,4.35,118.0,22500.0
Opel Grandland X,96.0,0.0,1875.0,3285.0,Manual,6.0,Front,5.2,120.0,27999.0
Opel Grandland X,147.0,2.0,1875.0,68990.0,Automatic,8.0,4WD,5.5,126.0,31389.0
Opel Grandland X,221.0,2.0,1875.0,2050.0,Automatic,8.0,4WD,1.5,34.0,33900.0
Opel Grandland X,133.0,3.0,1500.0,56961.0,Automatic,8.0,Front,5.8,132.0,24690.0
Opel Grandland X,96.0,2.0,1875.0,16305.0,Manual,6.0,Front,5.0,114.0,22999.0
Opel Grandland X,96.0,4.0,1370.0,23688.0,Manual,6.0,Front,5.2,120.0,22980.0
Opel Grandland X,130.0,3.0,1575.0,65500.0,Automatic,8.0,Front,4.9,0.0,23980.0
Opel Grandland X,96.0,1.0,1876.0,6000.0,Automatic,8.0,Front,1.5,35.0,38490.0
Opel Grandland X,221.0,2.0,1875.0,12876.0,Automatic,8.0,4WD,1.5,34.0,36450.0
Opel Grandland X,133.0,3.0,1500.0,19100.0,Automatic,8.0,Front,5.8,132.0,26990.0
Opel Grandland X,96.0,3.0,1350.0,19250.0,Manual,6.0,Front,5.4,120.0,18990.0
Opel Grandland X,96.0,3.0,1350.0,55840.0,Manual,6.0,Front,5.4,120.0,17900.0
Opel Grandland X,96.0,2.0,1435.0,40400.0,Manual,6.0,Front,4.0,105.0,22470.0
Opel Grandland X,130.0,3.0,1575.0,64504.0,Automatic,8.0,Front,4.9,128.0,24950.0
Opel Grandland X,130.0,4.0,1575.0,41223.0,Automatic,8.0,Front,4.8,124.0,26650.0
Opel Grandland X,96.0,2.0,1875.0,1354.0,Manual,6.0,Front,3.9,136.0,23950.0
Opel Grandland X,96.0,3.0,1370.0,9666.0,Manual,6.0,Front,5.2,120.0,21990.0
Opel Grandland X,96.0,3.0,1875.0,15500.0,Manual,6.0,Front,5.2,120.0,21900.0
Opel Grandland X,133.0,3.0,1500.0,32237.0,Automatic,8.0,Front,5.8,132.0,26820.0
Opel Grandland X,88.0,4.0,1875.0,36323.0,Manual,6.0,Front,4.35,118.0,21000.0
Opel Grandland X,96.0,4.0,1370.0,23701.0,Manual,6.0,Front,5.2,123.0,20989.0
Opel Grandland X,133.0,3.0,1500.0,60020.0,Automatic,8.0,Front,5.8,132.0,25390.0
Opel Grandland X,133.0,3.0,1500.0,38988.0,Automatic,8.0,Front,5.8,132.0,26490.0
Opel Grandland X,133.0,3.0,1500.0,40044.0,Automatic,8.0,Front,5.7,130.0,25950.0
Opel Grandland X,130.0,2.0,1575.0,60000.0,Automatic,8.0,Front,4.6,122.0,24989.0
Opel Grandland X,133.0,3.0,1500.0,68059.0,Automatic,8.0,Front,5.8,132.0,24990.0
Opel Grandland X,96.0,4.0,1350.0,27170.0,Manual,6.0,Front,5.4,124.0,17990.0
Opel Grandland X,96.0,2.0,1455.0,20300.0,Automatic,8.0,Front,4.1,108.0,23989.0
Opel Grandland X,96.0,3.0,1370.0,38965.0,Manual,6.0,Front,5.2,120.0,19990.0
Opel Grandland X,96.0,3.0,1875.0,27500.0,Automatic,8.0,Front,4.1,108.0,21980.0
Opel Grandland X,96.0,4.0,1875.0,45500.0,Manual,6.0,Front,5.2,0.0,19880.0
Opel Grandland X,133.0,2.0,1500.0,4590.0,Automatic,8.0,Front,5.8,132.0,32950.0
Opel Grandland X,133.0,1.0,1875.0,12180.0,Automatic,8.0,Front,5.8,132.0,31980.0
Opel Grandland X,96.0,2.0,1875.0,12431.0,Manual,6.0,Front,3.9,103.0,24380.0
Opel Grandland X,96.0,4.0,1393.0,26201.0,Automatic,8.0,Front,5.2,119.0,21990.0
Opel Grandland X,133.0,1.0,1500.0,29590.0,Automatic,8.0,Front,5.7,129.0,27479.0
Opel Grandland X,96.0,3.0,1875.0,9195.0,Automatic,8.0,Front,5.2,123.0,26950.0
Opel Grandland X,147.0,2.0,1875.0,8550.0,Automatic,8.0,4WD,1.5,34.0,36450.0
Opel Grandland X,96.0,1.0,1393.0,15518.0,Automatic,8.0,Front,5.0,114.0,26265.0
Opel Grandland X,88.0,4.0,1373.0,70026.0,Manual,6.0,Front,4.3,111.0,18490.0
Opel Grandland X,96.0,2.0,1455.0,11700.0,Automatic,8.0,Front,4.1,108.0,24990.0
Opel Grandland X,96.0,4.0,1393.0,33792.0,Automatic,8.0,Front,5.3,121.0,23750.0
Opel Grandland X,96.0,3.0,1350.0,55840.0,Manual,6.0,Front,5.4,120.0,17900.0
Opel Grandland X,88.0,5.0,1875.0,83585.0,Manual,6.0,Front,4.3,111.0,21400.0
Opel Grandland X,96.0,1.0,1393.0,17700.0,Automatic,8.0,Front,4.9,111.0,27890.0
Opel Grandland X,96.0,2.0,1393.0,40915.0,Automatic,8.0,Front,5.0,114.0,23965.0
Opel Grandland X,96.0,4.0,1435.0,45890.0,Manual,6.0,Front,4.2,111.0,19990.0
Opel Grandland X,221.0,2.0,1875.0,23979.0,Automatic,8.0,4WD,1.5,34.0,36950.0
Opel Grandland X,96.0,2.0,1393.0,19500.0,Automatic,8.0,Front,5.0,114.0,24765.0
Opel Grandland X,96.0,3.0,1435.0,53951.0,Manual,6.0,Front,4.2,111.0,21990.0
Opel Grandland X,133.0,3.0,1500.0,13330.0,Automatic,8.0,Front,5.8,132.0,28490.0
Opel Grandland X,130.0,3.0,1575.0,9500.0,Automatic,8.0,Front,4.8,127.0,30740.0
Opel Grandland X,96.0,1.0,1350.0,13300.0,Manual,6.0,Front,5.0,114.0,24980.0
Opel Grandland X,88.0,5.0,1875.0,10427.0,Manual,6.0,Front,4.6,118.0,22690.0
Opel Grandland X,96.0,2.0,1435.0,15350.0,Manual,6.0,Front,4.2,111.0,24990.0
Opel Grandland X,96.0,3.0,1393.0,35983.0,Automatic,8.0,Front,5.2,119.0,22390.0
Opel Grandland X,96.0,0.0,1461.0,15.0,Manual,6.0,Front,6.4,141.0,33990.0
Opel Grandland X,96.0,2.0,1393.0,30388.0,Manual,8.0,Front,4.9,112.0,23998.0
Opel Grandland X,130.0,1.0,1575.0,7500.0,Automatic,8.0,Front,4.8,126.0,36590.0
Opel Grandland X,96.0,4.0,1370.0,54000.0,Manual,6.0,Front,5.3,121.0,26970.0
Opel Grandland X,96.0,1.0,1393.0,2950.0,Automatic,8.0,Front,4.9,111.0,29980.0
Opel Grandland X,96.0,4.0,1350.0,15312.0,Manual,6.0,Front,5.4,124.0,19890.0
Opel Grandland X,96.0,0.0,1523.0,19900.0,Automatic,8.0,Front,4.4,99.0,32990.0
Opel Grandland X,96.0,2.0,1875.0,7383.0,Manual,6.0,Front,5.1,117.0,24990.0
Opel Grandland X,96.0,1.0,1350.0,11000.0,Manual,6.0,Front,5.0,114.0,28490.0
Opel Grandland X,96.0,3.0,1875.0,33900.0,Automatic,8.0,Front,5.1,121.0,22300.0
Opel Grandland X,96.0,5.0,1350.0,60720.0,Manual,6.0,Front,5.4,124.0,16979.0
Opel Insignia,125.0,6.0,1666.0,67000.0,Automatic,6.0,4WD,0.0,0.0,24790.0
Opel Astra,81.0,8.0,1355.0,349000.0,Manual,6.0,Front,4.0,106.0,5750.0
Opel Insignia,96.0,11.0,1610.0,120000.0,Manual,6.0,Front,4.9,129.0,7950.0
Opel Insignia,154.0,4.0,1666.0,112877.0,Automatic,8.0,4WD,6.9,188.0,22950.0
Opel Insignia,154.0,4.0,1666.0,92000.0,Automatic,8.0,4WD,7.2,190.0,19990.0
Opel Astra,100.0,4.0,1355.0,123600.0,Automatic,6.0,Front,4.0,109.0,10100.0
Opel Insignia,125.0,5.0,1666.0,137600.0,Manual,6.0,4WD,5.6,148.0,13900.0
Opel Astra,92.0,12.0,1355.0,302671.0,Manual,6.0,Front,5.6,149.0,2299.0
Opel Insignia,125.0,7.0,1930.0,71591.0,Automatic,6.0,4WD,10.9,258.0,25990.0
Opel Astra,92.0,4.0,1278.0,91255.0,Manual,6.0,Front,5.3,114.0,15900.0
Opel Insignia,100.0,6.0,1666.0,85224.0,Automatic,8.0,4WD,3.9,104.0,13890.0
Opel Insignia,191.0,4.0,1683.0,94000.0,Automatic,8.0,4WD,8.7,199.0,32990.0
Opel Insignia,99.0,4.0,1467.0,131332.0,Automatic,6.0,Front,5.5,137.0,16500.0
Opel Astra,147.0,4.0,1425.0,50238.0,Automatic,6.0,Front,6.5,149.0,25990.0
Opel Insignia,100.0,1.0,1666.0,39460.0,Manual,6.0,4WD,5.6,145.0,19200.0
Opel Insignia,154.0,3.0,1772.0,81400.0,Automatic,8.0,4WD,6.8,180.0,24950.0
Opel Insignia,121.0,5.0,1666.0,50489.0,Automatic,6.0,4WD,7.0,141.0,23500.0
Opel Astra,110.0,3.0,1441.0,112300.0,Manual,6.0,Front,4.9,148.0,15990.0
Opel Insignia,191.0,4.0,1683.0,23239.0,Automatic,8.0,4WD,8.7,199.0,33950.0
Opel Insignia,191.0,5.0,1683.0,39044.0,Automatic,8.0,4WD,8.7,199.0,32800.0
Opel Astra,81.0,5.0,1364.0,110571.0,Manual,6.0,Front,3.4,89.0,11490.0
Opel Astra,90.0,3.0,1355.0,46500.0,Automatic,6.0,Front,4.2,112.0,19650.0
Opel Astra,100.0,4.0,1403.0,113103.0,Manual,6.0,Front,3.8,101.0,12490.0
Opel Insignia,125.0,5.0,1733.0,81000.0,Manual,6.0,4WD,4.5,119.0,16960.0
Opel Insignia,100.0,1.0,1666.0,57462.0,Manual,6.0,4WD,5.6,145.0,18700.0
Opel Insignia,125.0,3.0,1666.0,89958.0,Automatic,8.0,4WD,4.7,167.0,19900.0
Opel Insignia,125.0,6.0,1701.0,136500.0,Manual,6.0,Front,6.2,147.0,12990.0
Opel Astra,132.0,9.0,1550.0,128598.0,Manual,6.0,Front,4.95,0.0,9980.0
Opel Insignia,125.0,4.0,1666.0,72764.0,Manual,6.0,4WD,5.4,142.0,19940.0
Opel Astra,107.0,1.0,1280.0,29600.0,Manual,6.0,Front,4.5,108.0,17100.0
Opel Astra,81.0,5.0,1273.0,111884.0,Manual,6.0,Front,3.6,109.0,11500.0
Opel Insignia,100.0,4.0,1666.0,97900.0,Manual,6.0,4WD,4.5,119.0,15999.0
Opel Insignia,125.0,3.0,1666.0,109600.0,Automatic,8.0,4WD,5.6,147.0,21489.0
Opel Insignia,184.0,7.0,1666.0,83068.0,Manual,6.0,4WD,8.0,0.0,18900.0
Opel Insignia,125.0,5.0,1666.0,69384.0,Automatic,6.0,4WD,5.6,149.0,19250.0
Opel Insignia,154.0,3.0,1772.0,43700.0,Automatic,8.0,4WD,6.8,180.0,28990.0
Opel Insignia,125.0,8.0,1666.0,106321.0,Automatic,8.0,4WD,6.3,0.0,18900.0
Opel Insignia,154.0,3.0,1772.0,82450.0,Automatic,8.0,4WD,7.1,200.0,25989.0
Opel Astra,81.0,6.0,1355.0,90000.0,Manual,6.0,Front,3.5,92.0,11390.0
Opel Insignia,125.0,7.0,1733.0,176370.0,Automatic,6.0,Front,5.7,149.0,13970.0
Opel Insignia,125.0,6.0,1733.0,70507.0,Manual,6.0,4WD,4.7,124.0,14969.0
Opel Insignia,125.0,5.0,1785.0,76052.0,Manual,6.0,4WD,10.8,249.0,21890.0
Opel Insignia,125.0,3.0,1666.0,28650.0,Automatic,8.0,4WD,5.6,147.0,24980.0
Opel Insignia,125.0,5.0,1666.0,55102.0,Manual,6.0,4WD,5.6,0.0,19900.0
Opel Insignia,125.0,7.0,1930.0,79877.0,Manual,6.0,4WD,11.7,274.0,21779.0
Opel Insignia,154.0,4.0,1772.0,84751.0,Automatic,8.0,4WD,7.1,187.0,28490.0
Opel Insignia,154.0,4.0,1772.0,99440.0,Automatic,8.0,4WD,7.2,190.0,21850.0
Opel Insignia,154.0,5.0,1772.0,95790.0,Automatic,8.0,4WD,6.8,180.0,22990.0
Opel Insignia,90.0,1.0,1618.0,40752.0,Automatic,8.0,4WD,4.2,111.0,23389.0
Opel Insignia,125.0,5.0,1666.0,145273.0,Automatic,8.0,4WD,5.7,145.0,12290.0
Opel Astra,100.0,5.0,1355.0,87593.0,Automatic,6.0,Front,4.0,119.0,14480.0
Opel Insignia,121.0,4.0,1487.0,100848.0,Manual,6.0,4WD,6.1,0.0,15990.0
Opel Insignia,191.0,4.0,1755.0,67287.0,Automatic,8.0,4WD,8.7,199.0,24680.0
Opel Astra,70.0,5.0,1388.0,68000.0,Manual,6.0,Front,3.6,95.0,12890.0
Opel Insignia,169.0,0.0,1725.0,2500.0,Automatic,8.0,4WD,7.0,191.0,56990.0
Opel Astra,107.0,2.0,1355.0,37262.0,Manual,6.0,Front,4.95,108.0,16000.0
Opel Insignia,103.0,7.0,1666.0,89986.0,Manual,6.0,4WD,3.9,0.0,14900.0
Opel Insignia,125.0,3.0,1666.0,86000.0,Automatic,8.0,4WD,5.6,147.0,19449.0
Opel Insignia,125.0,2.0,1633.0,32200.0,Manual,6.0,Front,4.7,125.0,23980.0
Opel Astra,77.0,2.0,1395.0,118120.0,Manual,6.0,Front,3.4,90.0,13290.0
Opel Insignia,169.0,0.0,1735.0,5990.0,Automatic,8.0,4WD,8.6,197.0,57990.0
Opel Insignia,169.0,0.0,1725.0,9500.0,Automatic,8.0,4WD,7.0,191.0,55990.0
Opel Insignia,125.0,4.0,1666.0,53809.0,Automatic,8.0,4WD,5.6,145.0,22980.0
Opel Insignia,125.0,6.0,1940.0,53800.0,Manual,6.0,4WD,10.8,249.0,23990.0
Opel Insignia,125.0,5.0,1666.0,69954.0,Manual,6.0,4WD,5.3,139.0,24950.0
Opel Insignia,169.0,0.0,1735.0,5990.0,Automatic,8.0,4WD,8.7,197.0,58990.0
Opel Insignia,191.0,4.0,1683.0,63244.0,Automatic,8.0,4WD,8.7,199.0,23450.0
Opel Insignia,125.0,3.0,1666.0,52113.0,Automatic,8.0,4WD,5.6,147.0,24490.0
Opel Astra,110.0,4.0,1355.0,71459.0,Manual,6.0,Front,5.9,0.0,16900.0
Opel Insignia,154.0,4.0,1683.0,82943.0,Automatic,8.0,4WD,7.1,145.0,32850.0
Opel Astra,81.0,4.0,1355.0,168201.0,Manual,6.0,Front,3.8,109.0,9390.0
Opel Insignia,154.0,4.0,1772.0,73400.0,Automatic,8.0,4WD,7.1,187.0,24740.0
Opel Insignia,121.0,5.0,1666.0,66200.0,Manual,6.0,Front,6.2,141.0,17390.0
Opel Insignia,125.0,4.0,1666.0,89989.0,Automatic,8.0,4WD,5.6,0.0,20900.0
Opel Insignia,125.0,5.0,1666.0,136799.0,Automatic,8.0,Front,5.7,150.0,20750.0
Opel Insignia,125.0,5.0,1666.0,89784.0,Automatic,8.0,4WD,4.5,0.0,17900.0
Opel Insignia,169.0,0.0,1735.0,9846.0,Automatic,8.0,4WD,8.6,198.0,58990.0
Opel Insignia,125.0,3.0,1666.0,71930.0,Manual,6.0,4WD,5.5,145.0,19900.0
Opel Insignia,100.0,6.0,1666.0,96000.0,Automatic,8.0,4WD,5.1,134.0,15490.0
Opel Insignia,125.0,3.0,1666.0,77110.0,Automatic,8.0,4WD,5.6,147.0,22990.0
Opel Astra,100.0,4.0,1456.0,75284.0,Automatic,6.0,Front,4.8,126.0,15449.0
Opel Insignia,125.0,3.0,1666.0,29900.0,Automatic,8.0,4WD,5.6,147.0,31750.0
Opel Insignia,125.0,3.0,1666.0,59635.0,Manual,6.0,Front,5.3,146.0,19970.0
Opel Astra,100.0,5.0,2100.0,110000.0,Manual,6.0,Front,3.9,103.0,11690.0
Opel Insignia,147.0,4.0,1552.0,31991.0,Automatic,6.0,Front,6.7,154.0,30820.0
Opel Astra,107.0,1.0,1280.0,29600.0,Manual,6.0,Front,4.5,108.0,17100.0
Opel Insignia,125.0,4.0,1666.0,62713.0,Automatic,8.0,4WD,5.7,150.0,23450.0
Opel Insignia,128.0,2.0,1610.0,4500.0,Manual,6.0,Front,4.2,109.0,34990.0
Opel Insignia,125.0,3.0,1666.0,59405.0,Automatic,8.0,4WD,5.6,0.0,24900.0
Opel Insignia,125.0,6.0,1666.0,57500.0,Automatic,8.0,4WD,5.5,145.0,16350.0
Opel Insignia,191.0,5.0,1683.0,71718.0,Automatic,8.0,4WD,8.7,199.0,28740.0
Opel Astra,107.0,0.0,1355.0,2000.0,Manual,6.0,Front,4.5,102.0,24190.0
Opel Insignia,121.0,5.0,1487.0,64000.0,Manual,6.0,4WD,6.1,139.0,17989.0
Opel Insignia,143.0,8.0,1843.0,154488.0,Automatic,6.0,4WD,6.6,174.0,14970.0
Opel Astra,110.0,4.0,1273.0,92000.0,Automatic,6.0,Front,5.6,108.0,12500.0
Opel Insignia,125.0,2.0,1666.0,27679.0,Manual,6.0,Front,4.7,125.0,24870.0
Opel Insignia,154.0,3.0,1772.0,58950.0,Automatic,8.0,4WD,7.1,187.0,34990.0
Opel Insignia,125.0,3.0,1666.0,39135.0,Automatic,8.0,4WD,5.6,145.0,24990.0
Opel Astra,147.0,4.0,1355.0,56097.0,Manual,6.0,Front,6.2,143.0,20900.0
Opel Insignia,125.0,3.0,1666.0,60436.0,Automatic,8.0,Front,5.7,150.0,20980.0
Opel Insignia,147.0,3.0,1552.0,60757.0,Automatic,6.0,Front,6.4,147.0,27900.0
Opel Astra,100.0,4.0,1355.0,77800.0,Manual,6.0,Front,4.5,118.0,17300.0
Opel Insignia,125.0,3.0,1666.0,51849.0,Automatic,8.0,4WD,5.6,147.0,21990.0
Opel Insignia,154.0,2.0,1772.0,54500.0,Automatic,8.0,4WD,6.8,180.0,34389.0
Opel Insignia,147.0,1.0,1615.0,10889.0,Automatic,8.0,Front,6.3,145.0,35950.0
Opel Insignia,191.0,4.0,1683.0,44100.0,Automatic,8.0,4WD,8.7,199.0,28770.0
Opel Insignia,169.0,0.0,1735.0,9990.0,Automatic,8.0,4WD,7.0,161.0,54489.0
Opel Astra,100.0,4.0,1425.0,62734.0,Automatic,6.0,Front,4.5,119.0,12990.0
Opel Astra,81.0,5.0,1273.0,111884.0,Manual,6.0,Front,3.6,109.0,11500.0
Opel Astra,110.0,4.0,1355.0,100807.0,Manual,6.0,Front,5.1,108.0,12490.0
Opel Insignia,100.0,2.0,1567.0,33531.0,Automatic,8.0,4WD,4.7,123.0,23990.0
Opel Insignia,125.0,4.0,1666.0,66000.0,Automatic,8.0,Front,5.6,147.0,19950.0
Opel Insignia,125.0,5.0,1666.0,76028.0,Automatic,8.0,4WD,5.6,0.0,19900.0
Opel Astra,107.0,1.0,1280.0,29600.0,Manual,6.0,Front,4.5,108.0,17100.0
Opel Insignia,169.0,0.0,1735.0,9990.0,Automatic,8.0,4WD,7.0,161.0,54489.0
Opel Insignia,191.0,4.0,1683.0,61100.0,Automatic,8.0,4WD,8.7,199.0,22989.0
Opel Astra,90.0,1.0,1395.0,23663.0,Automatic,6.0,Front,3.5,93.0,21990.0
Opel Insignia,169.0,2.0,1666.0,5178.0,Automatic,8.0,4WD,7.0,163.0,39870.0
Opel Insignia,121.0,5.0,1487.0,36900.0,Manual,6.0,Front,6.2,141.0,19765.0
Opel Insignia,125.0,3.0,1666.0,21719.0,Automatic,8.0,4WD,5.6,146.0,21880.0
Opel Astra,107.0,0.0,1355.0,7000.0,Manual,6.0,Front,4.5,0.0,25490.0
Opel Astra,90.0,2.0,1395.0,15000.0,Manual,6.0,Front,3.5,92.0,22845.0
Opel Insignia,125.0,5.0,1633.0,69062.0,Manual,6.0,Front,5.3,139.0,34950.0
Opel Insignia,154.0,3.0,1666.0,11700.0,Automatic,8.0,4WD,6.8,180.0,28990.0
Opel Insignia,90.0,2.0,1666.0,4993.0,Manual,6.0,Front,3.8,100.0,24990.0
Opel Insignia,191.0,4.0,1666.0,45633.0,Automatic,8.0,4WD,8.7,199.0,39590.0
Opel Astra,90.0,2.0,1465.0,48200.0,Automatic,6.0,Front,4.2,112.0,19989.0
Opel Astra,107.0,0.0,1355.0,4991.0,Manual,6.0,Front,4.5,0.0,24490.0
Opel Astra,118.0,3.0,1441.0,68990.0,Manual,6.0,Front,4.9,131.0,18479.0
Opel Astra,107.0,2.0,1355.0,37262.0,Manual,6.0,Front,4.95,108.0,16000.0
Opel Insignia,125.0,3.0,1666.0,47630.0,Automatic,8.0,4WD,5.6,0.0,25990.0
Opel Insignia,169.0,0.0,1735.0,8000.0,Automatic,8.0,4WD,0.0,0.0,54490.0
Opel Astra,96.0,0.0,1355.0,500.0,Manual,6.0,Front,4.7,108.0,25490.0
Opel Astra,107.0,0.0,1355.0,2600.0,Manual,6.0,Front,4.5,102.0,23490.0
Opel Astra,107.0,1.0,1395.0,16713.0,Automatic,6.0,Front,5.0,114.0,23990.0
Opel Insignia,128.0,0.0,1615.0,6250.0,Automatic,8.0,4WD,4.3,114.0,46550.0
Opel Insignia,90.0,1.0,1505.0,8080.0,Manual,6.0,4WD,3.8,104.0,26449.0
Opel Astra,90.0,2.0,1395.0,32712.0,Manual,6.0,Front,4.0,109.0,17840.0
Opel Astra,90.0,2.0,1355.0,36900.0,Manual,6.0,Front,4.1,92.0,19950.0
Opel Insignia,121.0,4.0,1666.0,19416.0,Manual,6.0,4WD,5.7,131.0,20995.0
Opel Astra,96.0,2.0,1355.0,44500.0,Manual,6.0,Front,5.4,102.0,19500.0
Opel Astra,77.0,2.0,1395.0,40600.0,Manual,6.0,Front,3.4,90.0,16989.0
Opel Insignia,169.0,0.0,1666.0,10.0,Automatic,8.0,4WD,6.9,161.0,54440.0
Opel Astra,107.0,2.0,1395.0,40088.0,Automatic,6.0,Front,5.0,119.0,24790.0
Opel Astra,90.0,2.0,1395.0,24027.0,Manual,6.0,Front,4.0,109.0,18940.0
Opel Astra,96.0,2.0,1355.0,10149.0,Manual,6.0,Front,4.5,102.0,19990.0
Opel Insignia,128.0,1.0,1610.0,13500.0,Manual,6.0,Front,5.6,145.0,29900.0
Opel Astra,96.0,1.0,1355.0,15569.0,Manual,6.0,Front,4.5,102.0,19865.0
Opel Insignia,125.0,1.0,1613.0,8630.0,Automatic,8.0,Front,5.5,145.0,36190.0
Opel Astra,90.0,1.0,1395.0,26273.0,Automatic,6.0,Front,3.5,93.0,19890.0
